PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000E+00 0.00000E+00 -3.76276E-02 1.62938E+00 1.62571E+00 1.62567E+00 1.62947E+00 -3.99868E-02 0.00000E+00 0.00000E+00 -1.18565E+00 
0.00000E+00 0.00000E+00 -1.34450E-02 1.64107E+00 1.63739E+00 1.63735E+00 1.64119E+00 -1.58194E-02 0.00000E+00 0.00000E+00 -4.30797E-01 
0.00000E+00 1.75811E-02 2.37749E-02 1.66584E+00 1.66214E+00 1.66211E+00 1.66599E+00 2.13854E-02 1.75811E-02 0.00000E+00 5.34357E-01 
0.00000E+00 7.00091E-02 7.62051E-02 1.70584E+00 1.70212E+00 1.70210E+00 1.70601E+00 7.38002E-02 7.00091E-02 0.00000E+00 1.74457E+00 
0.00000E+00 1.41223E-01 1.47421E-01 1.76450E+00 1.76075E+00 1.76075E+00 1.76469E+00 1.45000E-01 1.41223E-01 0.00000E+00 3.31536E+00 
0.00000E+00 2.34606E-01 2.40807E-01 1.84521E+00 1.84144E+00 1.84145E+00 1.84543E+00 2.38371E-01 2.34606E-01 0.00000E+00 5.34737E+00 
0.00000E+00 3.54003E-01 3.60207E-01 1.95183E+00 1.94804E+00 1.94806E+00 1.95208E+00 3.57754E-01 3.54003E-01 0.00000E+00 7.96343E+00 
0.00000E+00 4.66978E-01 4.73184E-01 2.05485E+00 2.05105E+00 2.05108E+00 2.05513E+00 4.70718E-01 4.66978E-01 0.00000E+00 1.04812E+01 
0.00000E+00 5.03763E-01 5.09970E-01 2.08872E+00 2.08491E+00 2.08494E+00 2.08901E+00 5.07501E-01 5.03763E-01 0.00000E+00 1.13113E+01 
0.00000E+00 7.04944E-01 7.11155E-01 2.27594E+00 2.27210E+00 2.27215E+00 2.27626E+00 7.08667E-01 7.04944E-01 0.00000E+00 1.59438E+01 
0.00000E+00 9.54212E-01 9.60427E-01 2.51116E+00 2.50730E+00 2.50736E+00 2.51152E+00 9.57921E-01 9.54212E-01 0.00000E+00 2.18934E+01 
0.00000E+00 1.25964E+00 1.26585E+00 2.80247E+00 2.79859E+00 2.79866E+00 2.80287E+00 1.26333E+00 1.25964E+00 0.00000E+00 2.94682E+01 
0.00000E+00 1.63043E+00 1.63666E+00 3.15910E+00 3.15520E+00 3.15529E+00 3.15954E+00 1.63411E+00 1.63043E+00 0.00000E+00 3.90268E+01 
3.42659E-01 2.03185E+00 2.03808E+00 3.54644E+00 3.54251E+00 3.54262E+00 3.54693E+00 2.03552E+00 2.03185E+00 3.42659E-01 5.09011E+01 
8.39025E-01 2.51387E+00 2.52010E+00 4.01428E+00 4.01032E+00 4.01045E+00 4.01481E+00 2.51752E+00 2.51387E+00 8.39025E-01 6.55154E+01 
1.44066E+00 3.10102E+00 3.10726E+00 4.58713E+00 4.58314E+00 4.58329E+00 4.58771E+00 3.10465E+00 3.10102E+00 1.44066E+00 8.34060E+01 
2.16473E+00 3.81047E+00 3.81672E+00 5.28218E+00 5.27817E+00 5.27833E+00 5.28282E+00 3.81409E+00 3.81047E+00 2.16473E+00 1.05174E+02 
3.03070E+00 4.66171E+00 4.66796E+00 6.11894E+00 6.11489E+00 6.11508E+00 6.11962E+00 4.66532E+00 4.66171E+00 3.03070E+00 1.31498E+02 
4.06058E+00 5.67677E+00 5.68303E+00 7.11943E+00 7.11536E+00 7.11557E+00 7.12017E+00 5.68036E+00 5.67677E+00 4.06058E+00 1.63130E+02 
5.27913E+00 6.88042E+00 6.88669E+00 8.30847E+00 8.30436E+00 8.30460E+00 8.30927E+00 6.88400E+00 6.88042E+00 5.27913E+00 2.00904E+02 
6.71414E+00 8.30046E+00 8.30674E+00 9.71385E+00 9.70971E+00 9.70998E+00 9.71472E+00 8.30403E+00 8.30046E+00 6.71414E+00 2.45731E+02 
8.39660E+00 9.96790E+00 9.97418E+00 1.13666E+01 1.13624E+01 1.13627E+01 1.13675E+01 9.97145E+00 9.96790E+00 8.39660E+00 2.98597E+02 
1.03609E+01 1.19172E+01 1.19234E+01 1.33011E+01 1.32969E+01 1.32973E+01 1.33021E+01 1.19207E+01 1.19172E+01 1.03609E+01 3.60562E+02 
1.26451E+01 1.41862E+01 1.41925E+01 1.55555E+01 1.55512E+01 1.55516E+01 1.55566E+01 1.41897E+01 1.41862E+01 1.26451E+01 4.32751E+02 
1.52908E+01 1.68168E+01 1.68231E+01 1.81713E+01 1.81671E+01 1.81675E+01 1.81725E+01 1.68203E+01 1.68168E+01 1.52908E+01 5.16352E+02 
1.83435E+01 1.98544E+01 1.98607E+01 2.11943E+01 2.11900E+01 2.11904E+01 2.11955E+01 1.98579E+01 1.98544E+01 1.83435E+01 6.12602E+02 
0.00000E+00 0.00000E+00 -3.67794E-02 1.53338E+00 1.52960E+00 1.52959E+00 1.53356E+00 -3.92308E-02 0.00000E+00 0.00000E+00 -1.14353E+00 
0.00000E+00 0.00000E+00 -1.29855E-02 1.54541E+00 1.54161E+00 1.54161E+00 1.54562E+00 -1.54526E-02 0.00000E+00 0.00000E+00 -4.15373E-01 
0.00000E+00 1.71087E-02 2.33024E-02 1.56998E+00 1.56616E+00 1.56616E+00 1.57021E+00 2.08194E-02 1.71087E-02 0.00000E+00 5.16337E-01 
0.00000E+00 6.79011E-02 7.40981E-02 1.60906E+00 1.60522E+00 1.60524E+00 1.60933E+00 7.15992E-02 6.79011E-02 0.00000E+00 1.68443E+00 
0.00000E+00 1.36546E-01 1.42747E-01 1.66588E+00 1.66202E+00 1.66205E+00 1.66618E+00 1.40232E-01 1.36546E-01 0.00000E+00 3.19952E+00 
0.00000E+00 2.26178E-01 2.32383E-01 1.74358E+00 1.73970E+00 1.73974E+00 1.74392E+00 2.29851E-01 2.26178E-01 0.00000E+00 5.15684E+00 
0.00000E+00 3.40347E-01 3.46556E-01 1.84572E+00 1.84181E+00 1.84187E+00 1.84609E+00 3.44007E-01 3.40347E-01 0.00000E+00 7.67191E+00 
0.00000E+00 4.48047E-01 4.54259E-01 1.94405E+00 1.94013E+00 1.94020E+00 1.94445E+00 4.51697E-01 4.48047E-01 0.00000E+00 1.00875E+01 
0.00000E+00 4.83059E-01 4.89272E-01 1.97632E+00 1.97239E+00 1.97246E+00 1.97672E+00 4.86706E-01 4.83059E-01 0.00000E+00 1.08830E+01 
0.00000E+00 6.74143E-01 6.80361E-01 2.15425E+00 2.15029E+00 2.15038E+00 2.15470E+00 6.77776E-01 6.74143E-01 0.00000E+00 1.53138E+01 
0.00000E+00 9.10148E-01 9.16371E-01 2.37703E+00 2.37305E+00 2.37315E+00 2.37752E+00 9.13767E-01 9.10148E-01 0.00000E+00 2.09862E+01 
0.00000E+00 1.19845E+00 1.20468E+00 2.65205E+00 2.64804E+00 2.64816E+00 2.65258E+00 1.20206E+00 1.19845E+00 0.00000E+00 2.81836E+01 
0.00000E+00 1.54747E+00 1.55370E+00 2.98773E+00 2.98369E+00 2.98383E+00 2.98831E+00 1.55106E+00 1.54747E+00 0.00000E+00 3.72341E+01 
3.23347E-01 1.92589E+00 1.93213E+00 3.35289E+00 3.34883E+00 3.34899E+00 3.35352E+00 1.92947E+00 1.92589E+00 3.23347E-01 4.84111E+01 
7.90228E-01 2.37910E+00 2.38535E+00 3.79276E+00 3.78866E+00 3.78884E+00 3.79344E+00 2.38267E+00 2.37910E+00 7.90228E-01 6.21144E+01 
1.35423E+00 2.92931E+00 2.93556E+00 4.32950E+00 4.32537E+00 4.32558E+00 4.33023E+00 2.93286E+00 2.92931E+00 1.35423E+00 7.88328E+01 
2.03081E+00 3.59197E+00 3.59824E+00 4.97860E+00 4.97445E+00 4.97468E+00 4.97940E+00 3.59551E+00 3.59197E+00 2.03081E+00 9.91050E+01 
2.83747E+00 4.38461E+00 4.39088E+00 5.75759E+00 5.75341E+00 5.75366E+00 5.75845E+00 4.38813E+00 4.38461E+00 2.83747E+00 1.23534E+02 
3.79389E+00 5.32692E+00 5.33319E+00 6.68619E+00 6.68198E+00 6.68226E+00 6.68711E+00 5.33043E+00 5.32692E+00 3.79389E+00 1.52788E+02 
4.92217E+00 6.44100E+00 6.44729E+00 7.78652E+00 7.78227E+00 7.78258E+00 7.78751E+00 6.44450E+00 6.44100E+00 4.92217E+00 1.87600E+02 
6.24699E+00 7.75157E+00 7.75786E+00 9.08328E+00 9.07899E+00 9.07933E+00 9.08434E+00 7.75505E+00 7.75157E+00 6.24699E+00 2.28768E+02 
7.79576E+00 9.28603E+00 9.29234E+00 1.06039E+01 1.05996E+01 1.06000E+01 1.06051E+01 9.28951E+00 9.28603E+00 7.79576E+00 2.77150E+02 
9.59884E+00 1.10748E+01 1.10811E+01 1.23788E+01 1.23744E+01 1.23749E+01 1.23800E+01 1.10782E+01 1.10748E+01 9.59884E+00 3.33663E+02 
1.16895E+01 1.31511E+01 1.31574E+01 1.44413E+01 1.44369E+01 1.44373E+01 1.44426E+01 1.31545E+01 1.31511E+01 1.16895E+01 3.99272E+02 
1.41043E+01 1.55515E+01 1.55578E+01 1.68278E+01 1.68234E+01 1.68239E+01 1.68292E+01 1.55549E+01 1.55515E+01 1.41043E+01 4.74991E+02 
1.68828E+01 1.83156E+01 1.83219E+01 1.95781E+01 1.95736E+01 1.95742E+01 1.95796E+01 1.83190E+01 1.83156E+01 1.68828E+01 5.61869E+02 
0.00000E+00 0.00000E+00 -3.59821E-02 1.44296E+00 1.43906E+00 1.43909E+00 1.44325E+00 -3.85308E-02 0.00000E+00 0.00000E+00 -1.10403E+00 
0.00000E+00 0.00000E+00 -1.25421E-02 1.45533E+00 1.45140E+00 1.45144E+00 1.45565E+00 -1.51072E-02 0.00000E+00 0.00000E+00 -4.00806E-01 
0.00000E+00 1.66590E-02 2.28615E-02 1.47969E+00 1.47574E+00 1.47579E+00 1.48005E+00 2.02800E-02 1.66590E-02 0.00000E+00 4.99450E-01 
0.00000E+00 6.58853E-02 7.20925E-02 1.51789E+00 1.51393E+00 1.51399E+00 1.51828E+00 6.94944E-02 6.58853E-02 0.00000E+00 1.62768E+00 
0.00000E+00 1.32066E-01 1.38278E-01 1.57294E+00 1.56895E+00 1.56902E+00 1.57337E+00 1.35663E-01 1.32066E-01 0.00000E+00 3.08976E+00 
0.00000E+00 2.18097E-01 2.24315E-01 1.64774E+00 1.64372E+00 1.64381E+00 1.64820E+00 2.21682E-01 2.18097E-01 0.00000E+00 4.97566E+00 
0.00000E+00 3.27254E-01 3.33477E-01 1.74556E+00 1.74153E+00 1.74163E+00 1.74607E+00 3.30827E-01 3.27254E-01 0.00000E+00 7.39389E+00 
0.00000E+00 4.29907E-01 4.36134E-01 1.83940E+00 1.83534E+00 1.83545E+00 1.83993E+00 4.33471E-01 4.29907E-01 0.00000E+00 9.71141E+00 
0.00000E+00 4.63223E-01 4.69451E-01 1.87012E+00 1.86606E+00 1.86618E+00 1.87067E+00 4.66784E-01 4.63223E-01 0.00000E+00 1.04735E+01 
0.00000E+00 6.44665E-01 6.50900E-01 2.03919E+00 2.03509E+00 2.03523E+00 2.03977E+00 6.48213E-01 6.44665E-01 0.00000E+00 1.47105E+01 
